group,detector,variant,case,AP,AP50,AP75,AP_delta_no_adapt,AP50_delta_no_adapt,AP75_delta_no_adapt,AP_delta_global_generic,AP50_delta_global_generic,AP75_delta_global_generic,AP_delta_det_pseudo,AP50_delta_det_pseudo,AP75_delta_det_pseudo
block_1,source,no_adapt,contrast_s1,39.62406250020558,59.29553138746755,42.658384002481434,0.0,0.0,0.0,-0.4064147519688699,-0.15816663038185075,-0.6469230201276377,-0.010341723192341945,-0.21383869125604082,-0.12790663061303942
block_1,source,no_adapt,contrast_s2,35.34920961290893,52.907336402890046,39.05197573878446,0.0,0.0,0.0,0.13607606878888734,0.450880149715871,0.30771056686152987,-0.37422589648645754,-0.31522769973337805,0.34468816424978455
block_1,source,no_adapt,color_cast_s1,40.52881908344665,59.54574516543496,45.49432015054775,0.0,0.0,0.0,-0.123879007405725,-0.01890519653282574,-0.08525774352163284,-0.15897278948658888,0.3225199508802068,0.3244704981836377
block_1,source,no_adapt,color_cast_s2,39.32028627496528,58.34491443145842,43.880968546512946,0.0,0.0,0.0,0.13874101646676462,0.15329012717584245,0.13644636017586254,0.4006407074926388,0.654297454394559,1.4401695559966177
block_1,source,no_adapt,clean_s0,41.270946441428066,61.68156834517152,44.467276467980795,0.0,0.0,0.0,-0.05409659524954202,0.36204298859665585,-0.26688462822319625,0.20710029205911473,0.5458047363978813,-0.548282727585464
block_1,source,global_generic,gamma_s1,40.71051279400023,60.3978818044988,45.58685077151051,-0.2732398970397343,-0.220336746168881,-0.557075410136787,0.0,0.0,0.0,0.011940064605514555,0.18628005984255847,-0.608300645022064
block_1,source,global_generic,gamma_s2,39.454232739215065,58.993809307652114,43.51314849196111,-0.2330803942178883,-0.5501018972048466,-0.14580004607053776,0.0,0.0,0.0,0.10357456896307737,-0.006901505213752213,-0.19832185470857744
block_1,source,global_generic,contrast_s1,40.03047725217445,59.4536980178494,43.30530702260907,0.4064147519688699,0.15816663038185075,0.6469230201276377,0.0,0.0,0.0,0.39607302877652795,-0.05567206087419008,0.5190163895145983
block_1,source,global_generic,contrast_s2,35.21313354412004,52.456456253174174,38.74426517192293,-0.13607606878888734,-0.450880149715871,-0.30771056686152987,0.0,0.0,0.0,-0.5103019652753449,-0.766107849449249,0.03697759738825468
block_1,source,global_generic,color_cast_s1,40.652698090852375,59.564650361967786,45.57957789406938,0.123879007405725,0.01890519653282574,0.08525774352163284,0.0,0.0,0.0,-0.03509378208086389,0.34142514741303254,0.40972824170527056
block_1,source,global_generic,color_cast_s2,39.18154525849851,58.19162430428258,43.744522186337086,-0.13874101646676462,-0.15329012717584245,-0.13644636017586254,0.0,0.0,0.0,0.2618996910258742,0.5010073272187165,1.3037231958207551
block_1,source,global_generic,clean_s0,41.325043036677606,61.319525356574864,44.73416109620399,0.05409659524954202,-0.36204298859665585,0.26688462822319625,0.0,0.0,0.0,0.26119688730865676,0.18376174780122545,-0.2813980993622678
block_1,source,det_pseudo,gamma_s1,40.69857272939472,60.21160174465624,46.195151416532575,-0.28517996164524884,-0.40661680601143946,0.05122523488527708,-0.011940064605514555,-0.18628005984255847,0.608300645022064,0.0,0.0,0.0
block_1,source,det_pseudo,gamma_s2,39.35065817025199,59.00071081286586,43.71147034666969,-0.33665496318096566,-0.5432003919910944,0.05252180863803968,-0.10357456896307737,0.006901505213752213,0.19832185470857744,0.0,0.0,0.0
block_1,source,det_pseudo,contrast_s1,39.63440422339792,59.50937007872359,42.78629063309447,0.010341723192341945,0.21383869125604082,0.12790663061303942,-0.39607302877652795,0.05567206087419008,-0.5190163895145983,0.0,0.0,0.0
block_1,source,det_pseudo,contrast_s2,35.72343550939539,53.22256410262342,38.707287574534675,0.37422589648645754,0.31522769973337805,-0.34468816424978455,0.5103019652753449,0.766107849449249,-0.03697759738825468,0.0,0.0,0.0
block_1,source,det_pseudo,color_cast_s1,40.68779187293324,59.22322521455475,45.169849652364114,0.15897278948658888,-0.3225199508802068,-0.3244704981836377,0.03509378208086389,-0.34142514741303254,-0.40972824170527056,0.0,0.0,0.0
block_1,source,det_pseudo,color_cast_s2,38.919645567472635,57.690616977063854,42.440798990516335,-0.4006407074926388,-0.654297454394559,-1.4401695559966177,-0.2618996910258742,-0.5010073272187165,-1.3037231958207551,0.0,0.0,0.0
block_1,source,det_pseudo,clean_s0,41.06384614936895,61.135763608773644,45.015559195566254,-0.20710029205911473,-0.5458047363978813,0.548282727585464,-0.26119688730865676,-0.18376174780122545,0.2813980993622678,0.0,0.0,0.0
block_1,source,det_pseudo_clip_radius,gamma_s1,40.667337952233154,60.53183425209133,45.79242071093321,-0.31641473880680837,-0.08638429857634744,-0.3515054707140919,-0.04317484176707409,0.13395244759253355,0.20556993942269508,-0.031234777161559535,0.320232507435092,-0.40273070559936897
block_1,source,det_pseudo_clip_radius,gamma_s2,39.51116185367452,59.3287251237311,43.071087577484505,-0.17615127975843525,-0.21518608112586213,-0.587860960547143,0.056929114459453034,0.33491581607898446,-0.4420609144766052,0.1605036834225304,0.32801431086523225,-0.6403827691851827
