config,role,group,detector,case,AP,AP50,AP75,AP_delta_no_adapt,AP50_delta_no_adapt,AP75_delta_no_adapt,AP_delta_full_hybrid,AP50_delta_full_hybrid,AP75_delta_full_hybrid
no_adapt,anchor,aggregate,source,gamma_s1,36.89313250897423,58.45976369009905,40.20299341446007,0.0,0.0,0.0,-0.22475703694929683,-0.1814972099795642,-0.18184503389599982
no_adapt,anchor,aggregate,source,gamma_s2,35.29640495926713,56.23940572343311,37.034281480713936,0.0,0.0,0.0,0.018302670458980597,0.05646325709168787,-0.8941504185066784
no_adapt,anchor,aggregate,source,contrast_s1,36.010448247016846,57.101974580571515,38.896678856219324,0.0,0.0,0.0,0.03225271932416618,-0.06591473242586465,-0.0637510384531137
no_adapt,anchor,aggregate,source,contrast_s2,31.14807324638586,50.38569025984197,32.8715351819676,0.0,0.0,0.0,-0.11296457083981304,-0.2597487669608656,-0.286085594401958
no_adapt,anchor,aggregate,source,color_cast_s1,36.533427662095406,58.20825233849129,39.99014949553724,0.0,0.0,0.0,-0.027375950310803976,-0.063165943295318,0.24002735054960977
no_adapt,anchor,aggregate,source,color_cast_s2,35.657998610988784,56.84824611506449,37.998965498300116,0.0,0.0,0.0,-0.08855094951014664,-0.12842121532454787,-0.17871676955821814
no_adapt,anchor,aggregate,source,clean_s0,37.57784341727398,59.43137286572653,40.281906676511234,0.0,0.0,0.0,0.017910704859031013,0.1014312091500491,0.05983418417963016
no_adapt,anchor,aggregate,target,gamma_s1,38.19271478359937,57.48869166857514,39.48443689466523,0.0,0.0,0.0,-0.0899436906216855,-0.05973562862927606,-0.04109264742278018
no_adapt,anchor,aggregate,target,gamma_s2,36.5540975421435,55.33695633803395,37.67061955969205,0.0,0.0,0.0,0.10536047338832177,-0.030258020635443028,0.2508043549290073
no_adapt,anchor,aggregate,target,contrast_s1,37.612096240386975,56.51031864726084,38.419792188867106,0.0,0.0,0.0,-0.1182905722793004,0.004267608553309987,-0.28863641953503216
no_adapt,anchor,aggregate,target,contrast_s2,33.100939938529656,50.16808257707651,33.594524028610145,0.0,0.0,0.0,-0.1952265145748644,-0.23286145333845099,-0.37588368928889726
no_adapt,anchor,aggregate,target,color_cast_s1,38.15204260897872,57.13586062471988,40.4166214062572,0.0,0.0,0.0,-0.03339859245776178,-0.08340192629622267,0.09095364130221051
no_adapt,anchor,aggregate,target,color_cast_s2,36.87347295866096,55.31322729159021,38.92313037963233,0.0,0.0,0.0,-0.0901307453078648,-0.06769347732002995,-0.11701179458906141
no_adapt,anchor,aggregate,target,clean_s0,39.31558777940498,58.770939829219515,41.72499973438719,0.0,0.0,0.0,-0.06094732073553821,-0.04005631834886891,-0.2474250223821861
no_adapt,anchor,aggregate,ssd,gamma_s1,24.17844063048107,40.36430895874107,25.065528286024392,0.0,0.0,0.0,-0.001116290904956685,-0.08259445902322748,-0.05800605766392297
no_adapt,anchor,aggregate,ssd,gamma_s2,23.25772945613843,39.14208673570995,23.839267413856497,0.0,0.0,0.0,-0.11826070945741562,-0.21815432853020678,0.0604560181625996
no_adapt,anchor,aggregate,ssd,contrast_s1,24.673338631769106,41.40370083478237,25.243633579849728,0.0,0.0,0.0,-0.048531971494666926,-0.058871164664608955,0.003785389826005403
no_adapt,anchor,aggregate,ssd,contrast_s2,22.892204322122936,38.827303963852756,22.6434970584459,0.0,0.0,0.0,-0.024017494708200582,-0.1116156818684988,0.2458063633044627
