config,role,seed,clean_coverage,corruption_coverage,clean_effective_phi3,clean_nonzero_phi_fraction,clean_latency_estimate_seconds,corruption_latency_estimate_seconds,target_positive_blocks,ssd_positive_blocks,source_macro_AP_delta_no_adapt,source_clean_AP_delta_no_adapt,source_macro_AP50_delta_no_adapt,source_clean_AP50_delta_no_adapt,source_macro_AP75_delta_no_adapt,source_clean_AP75_delta_no_adapt,source_positive_conditions_no_adapt,source_macro_AP_delta_full_hybrid,source_clean_AP_delta_full_hybrid,source_macro_AP50_delta_full_hybrid,source_clean_AP50_delta_full_hybrid,source_macro_AP75_delta_full_hybrid,source_clean_AP75_delta_full_hybrid,source_positive_conditions_full_hybrid,target_macro_AP_delta_no_adapt,target_clean_AP_delta_no_adapt,target_macro_AP50_delta_no_adapt,target_clean_AP50_delta_no_adapt,target_macro_AP75_delta_no_adapt,target_clean_AP75_delta_no_adapt,target_positive_conditions_no_adapt,target_macro_AP_delta_full_hybrid,target_clean_AP_delta_full_hybrid,target_macro_AP50_delta_full_hybrid,target_clean_AP50_delta_full_hybrid,target_macro_AP75_delta_full_hybrid,target_clean_AP75_delta_full_hybrid,target_positive_conditions_full_hybrid,ssd_macro_AP_delta_no_adapt,ssd_clean_AP_delta_no_adapt,ssd_macro_AP50_delta_no_adapt,ssd_clean_AP50_delta_no_adapt,ssd_macro_AP75_delta_no_adapt,ssd_clean_AP75_delta_no_adapt,ssd_positive_conditions_no_adapt,ssd_macro_AP_delta_full_hybrid,ssd_clean_AP_delta_full_hybrid,ssd_macro_AP50_delta_full_hybrid,ssd_clean_AP50_delta_full_hybrid,ssd_macro_AP75_delta_full_hybrid,ssd_clean_AP75_delta_full_hybrid,ssd_positive_conditions_full_hybrid,R012_rule_met
random_2026091648,random,2026091648,0.497,0.5005,0.018445444010198115,0.493,0.16941439988554338,0.17112355836888796,3,4,-0.05034478391836109,-0.08606708274500607,-0.10900940584004186,-0.10475932790188214,0.09120558710095279,-0.20368873368154516,2,-0.11752697022284671,-0.06815637788597506,-0.2160568409891206,-0.0033281187518330313,-0.13621466361010692,-0.143854549501915,2,0.014871278889302952,0.06545652890422304,0.03779949167192117,0.020360318776435626,0.005884519352044222,0.14572712025531787,4,-0.055400328086222896,0.004509208168684831,-0.040480991272430954,-0.019695999572433287,-0.07425990641538131,-0.10169790212686824,1,0.020853005269608666,-0.026794364102755708,0.036141106087722585,-0.02770037874256226,-0.01596652320501879,-0.06726173419529524,5,-0.011307723533955186,-0.022673030423422946,-0.042703956842202184,0.02368684440894886,0.03148491192717049,-0.060327947042743135,3,False
random_2026091649,random,2026091649,0.497,0.5005,0.018248059675795958,0.493,0.16970980289496948,0.1712465876392477,4,5,0.010569942973491045,-0.043645110781664886,0.04500876355722864,-0.10742569907521426,0.09498411882238693,0.01003915719985371,3,-0.05661224333099457,-0.025734405922633874,-0.06203867159185009,-0.0059944899251651584,-0.1324361318886728,0.06987334137948387,1,0.046325753748403344,0.056083981526411364,0.031770530575098155,0.03141690110438633,0.08910517838720451,0.2531870147977733,5,-0.023945853227122504,-0.004863339209126849,-0.04650995236925396,-0.008639417244482583,0.008960752619778986,0.005761992415587169,2,0.020079452072415776,-0.0012737041804822269,0.07406631165210731,-0.03218717376568536,-0.010439323901588008,0.030456884179008714,4,-0.01208127673114808,0.0028476294988505346,-0.004778751277817461,0.019200049385825757,0.037012111230601275,0.03739067133156082,2,True
random_2026091650,random,2026091650,0.497,0.5005,0.01796693074819632,0.495,0.1699253324602323,0.17155295758600794,4,4,0.023021780290669962,0.03342906752717423,0.04638703508182962,-0.07113949765045202,0.15741520082043955,0.06330623117607459,5,-0.044160406013815656,0.05133977238620524,-0.06066040006724912,0.030291711499597085,-0.07000504989062017,0.12314041535570475,2,0.02280878787067712,0.04534680323348694,0.033362839146474275,0.07182026268794939,0.06114408823558274,0.10416434216816706,4,-0.04746281910484873,-0.01560051750205127,-0.04491764379787785,0.031763944339080474,-0.019000337531842788,-0.14326068021401905,1,0.01285204510296419,0.004302260843286332,0.01041034217844535,-0.015458605898044375,0.015818841372314724,-0.009576978287989535,5,-0.019308683700599665,0.008423594522619093,-0.06843472075147942,0.035928617253466744,0.06327027650450401,-0.0026431911354374282,2,True
random_2026091651,random,2026091651,0.497,0.5005,0.017917916680686177,0.494,0.17050521421985468,0.17124612743680578,4,5,0.08204991568184124,-0.018959788102557162,0.11212953504071514,-0.07149118933417187,0.2991890639327606,-0.15936035728210118,6,0.014867729377355624,-0.00104908324352615,0.005082099891636401,0.02994001981587724,0.07176881322170092,-0.09952617310247103,3,0.025444104280183955,0.005028577227578213,0.01163781675880086,0.03668532756628817,0.021751213761458943,0.09171754673760191,5,-0.04482750269534189,-0.05591874350796,-0.06664266618555126,-0.0033709907825807406,-0.05839321200596659,-0.1557074756445842,2,0.033236260681814934,-0.03081378137181623,0.06591004453193328,-0.0402101181451453,0.01799235576640153,-0.034112495942301146,4,0.001075531878251083,-0.026692447692483467,-0.012935018397991493,0.011177105006365817,0.06544379089859081,-0.02717870878974904,3,True
random_2026091652,random,2026091652,0.497,0.5005,0.018777800529263915,0.493,0.16961094242791297,0.17132116154909696,4,4,0.05831300627933411,-0.04169205400006426,0.06098771056413469,-0.15553209550100977,0.2797677763708095,-0.1003902880128471,6,-0.008869180025151505,-0.023781349141033248,-0.04605972458494404,-0.054100886350960664,0.052347525659749795,-0.04055610383321695,3,0.033001604514123116,0.06674082703338469,0.053886031472788476,0.03922529699388333,0.04903326436031622,0.10308021401529976,4,-0.03727000246140274,0.0057935062978464735,-0.024394451471563643,-0.0008310213549855838,-0.031111161407109306,-0.14434480836688635,1,0.027057508303057753,-0.017256874630700025,0.0556846924774812,-0.009600170002521669,-0.029436896557500276,-0.021456686852078244,4,-0.0051032205005061,-0.013135540951367264,-0.02316037045244357,0.04178705314898945,0.018014538574689005,-0.014522899699526137,3,True
random_2026091653,random,2026091653,0.497,0.5005,0.018378440115833655,0.495,0.17037734764500057,0.17135088390269568,3,2,0.02789577961633168,-0.08344581486161018,0.07579887465047896,-0.13274882146951938,0.15080561820260316,-0.11904713415157864,3,-0.03928640668815394,-0.06553511000257917,-0.03124856049859977,-0.03131761231947028,-0.07661463250845657,-0.05921294997194848,1,0.013737385857344927,0.015388540239430482,0.0033958797710657387,0.04341238291121208,0.04024660403195065,0.08855406409441491,4,-0.056534221118180926,-0.04555878049610773,-0.07488460317328638,0.003356064562343164,-0.03989782173547488,-0.1588709582877712,1,-0.00021415958196685514,0.007226654004405253,0.004017962028827575,-0.044776529210266425,-0.030201660692060855,-0.01899163928396619,4,-0.03237488838553071,0.011347987683738014,-0.07482710090109719,0.006610693941244694,0.01724977444012843,-0.012057852131414082,2,False
random_2026091654,random,2026091654,0.497,0.5005,0.018801082137739285,0.493,0.1700815932050755,0.17123446784064678,4,3,-0.07434908424594766,0.043152226565879026,-0.13812391947380007,-0.08740212787606838,-0.09651138948880607,-0.07448137149592693,2,-0.14153127055043327,0.06106293142491004,-0.24517135462287878,0.014029081273980726,-0.3239316401998658,-0.014647187316296773,1,0.0373423898325694,0.08236523268156937,0.07422366197095687,0.10207368667126682,0.09806715772112673,0.04817675302449809,5,-0.032929217142956456,0.021417911946031154,-0.004056820973395252,0.0620173683223979,0.0179227319537012,-0.19924826935768802,1,0.01597122290077635,-0.052075384821342885,0.06623399815376778,-0.07266349746634648,-0.03270530924458365,-0.0652628722033699,3,-0.016189505902787504,-0.04795405114201012,-0.012611064776156996,-0.021276274314835364,0.014746125887605635,-0.0583290850508178,2,False
random_2026091655,random,2026091655,0.497,0.5005,0.01845201935013756,0.496,0.17028522770860582,0.17118019171333193,4,2,0.03955085215414378,0.029234818980972133,0.019542702329816697,-0.023164980711731786,0.2769279365199199,-0.0784316713582367,6,-0.02763133415034184,0.047145523840003145,-0.08750473281926203,0.07826622843831732,0.04950768580886019,-0.018597487178606542,2,0.03674794502693257,0.06189974717228375,0.04402093221820095,0.03660869126538291,0.058105076921579256,0.14128372249406773,5,-0.03352366194859328,0.0009524264367455348,-0.03425955072615117,-0.0034476270834860046,-0.02203934884584628,-0.10614129988811838,2,0.00343130950083842,-0.012693836347602017,0.024722190966977586,-0.05192200715316564,-0.010593342245329707,0.01619888132202707,4,-0.028729419302725434,-0.008572502668269255,-0.05412287196294718,-0.0005347840016545202,0.036858092886859574,0.023132668474579177,1,False
random_2026091656,random,2026091656,0.497,0.5005,0.017834337215404956,0.494,0.1696208196579537,0.17147275367376763,4,5,0.04331542950273456,-0.07866638002759774,0.052251203187144345,-0.1622899281577772,0.07223439420316984,-0.14575137086840773,4,-0.02386675680175106,-0.060755675168566725,-0.054796231961934394,-0.0608587190077281,-0.15518585650788988,-0.08591718668877757,2,0.05090407284406295,0.08354109996648873,0.03622107423833324,0.13926444417885486,0.028620151525908983,0.2635083048709963,5,-0.0193675341314629,0.022593779230950517,-0.042059408706018875,0.09920812582998595,-0.051524274241516545,0.01608328248881019,2,0.022332082389814784,-0.002760172107146852,0.047440358186566965,0.008219768232986535,-0.06940625569412569,0.01401662964852779,4,-0.009828646413749068,0.0013611615721859094,-0.031404704743357804,0.059606991384497654,-0.02195482056193641,0.020950416801079896,3,True
random_2026091657,random,2026091657,0.497,0.5005,0.01780399994715117,0.496,0.1700670134111424,0.17117864862496207,4,3,-0.05619026581429135,0.0326102459376143,-0.05524266387380202,-0.042919486749037894,-0.12737377136259978,-0.0041752814256779125,2,-0.12337245211877697,0.050520950796645314,-0.16229009902288075,0.05851172240101121,-0.35479402207365957,0.055658902753952244,0,0.042702351258377035,0.041189706283639715,0.025588496388404918,0.019570724609063728,0.08517411489544398,0.07720758401729699,5,-0.027569255717148817,-0.019757614451898498,-0.0526919865559472,-0.020485593739805186,0.005029689128018451,-0.17021743836488912,1,0.02597445676121163,0.03540557965720503,0.057483958219468424,-0.011182537770360046,-0.02709775809317296,0.12202971134063212,4,-0.0061862720423522255,0.039526913336537794,-0.021361104710456342,0.04020468538115107,0.020353677039016322,0.12896349849318423,3,False
random_2026091658,random,2026091658,0.497,0.5005,0.018305034754797816,0.492,0.16934826494552543,0.17152508548037926,4,5,0.01446394501526486,0.0209061183334025,0.10937584277947072,-0.10109831827354032,0.0060777272505270945,0.17596497264052435,3,-0.05271824128922076,0.038816823192433514,0.002328407630391993,0.00033289087650878457,-0.22134252346053263,0.2357991568201545,0,0.03454199594352114,0.005389316773096731,0.021589967412346162,0.004993460174274045,-0.006968982134065531,0.17925395767656727,5,-0.035729611032004706,-0.05555800396244148,-0.05669051553200596,-0.03506285817459487,-0.08711340790149107,-0.06817106470561884,2,0.01324002217235933,-0.008092107124155201,0.01945360059116182,-0.04579666000993354,-0.039502116185613036,0.029306085537395,4,-0.018920706631204525,-0.00397077344482244,-0.05939146233876295,0.005590563141577576,0.007949318946576245,0.036239872689947106,2,True
random_2026091659,random,2026091659,0.497,0.5005,0.01866501294169575,0.494,0.17013460437342293,0.17110563419846586,4,4,0.003539865278650208,-0.002283299240779524,0.0391936440886087,0.019988048456331953,0.031041577879695192,0.06872172444532532,4,-0.0636423210258354,0.01562740561825149,-0.06785379106047003,0.12141925760638106,-0.19637867283136454,0.12855590862495547,1,0.03438515522813564,0.03355132831546759,0.0385802069089447,0.06495786751770094,0.061802971952661566,0.06633584897579037,5,-0.03588645174739021,-0.027395992420070625,-0.03970027603540741,0.024901549168832027,-0.01834145381476397,-0.18108917340639574,1,0.0188942000009934,0.03692980573443694,0.05323622781414258,-0.019580074486463817,0.011928779301892864,0.07321643605391892,3,-0.013266528802570454,0.0410511394137697,-0.025608835115782196,0.0318071486650473,0.059380214434082146,0.08015022320647103,2,True
random_2026091660,random,2026091660,0.497,0.5005,0.017890490212943404,0.495,0.17014365610992535,0.1713764808186485,4,4,0.009168486235901682,0.04014788646573009,0.04709009771723949,-0.011729300847418411,0.007251276023464981,0.08338745262352898,2,-0.05801370006858394,0.0580585913247611,-0.05995733743183925,0.0897019083026307,-0.22016897468759475,0.14322163680315914,1,0.04275244834938593,-0.009054368548538916,0.021633229340691413,0.05635180165172171,0.059861160154250914,0.16233792397453706,5,-0.027519158626139923,-0.07000168928407713,-0.056647253603660706,0.016295483302852798,-0.020283265613174617,-0.08508709840764905,1,0.007451628488124029,-0.022726811761675236,0.07200448795262789,-0.03873056562238575,-0.055386069962112816,-0.03440217162115622,2,-0.024709100315439825,-0.018605478082342475,-0.00684057497729688,0.01265665752912537,-0.007934634829923534,-0.027468384468604112,1,True
random_2026091661,random,2026091661,0.497,0.5005,0.01865979315619916,0.493,0.17002409349597292,0.17099407715706427,4,5,-0.0006839451954010478,-0.03567789103977592,0.01573498394268717,-0.12235381026947101,-0.07231117850983089,-0.14205233462518674,3,-0.06786613149988667,-0.01776718618074491,-0.09131245120639157,-0.020922601119421902,-0.29973142922089063,-0.08221815044555658,1,0.027022473804565645,0.10097081714820488,0.041092719820403266,0.125810455758657,0.003042636947132397,0.06348701574363513,5,-0.043249133170960206,0.04002349641266667,-0.03718776312394886,0.0857541374097881,-0.07710178882029313,-0.18393800663855098,1,0.020989852431984684,0.026262158590986684,0.05122595712198549,-0.010661626343316799,-0.034287909489277846,0.041030660943786046,5,-0.011170876371579172,0.030383492270319445,-0.027619105807939286,0.04072559680819432,0.013163525642911436,0.04796444809633815,3,True
random_2026091662,random,2026091662,0.497,0.5005,0.018146948306588456,0.495,0.16987002955382924,0.17102534825382948,4,3,-0.004334185071487122,-0.03853332712361879,0.01584374511006496,-0.11691799805024772,-0.055358164641308716,-0.06234630860206258,3,-0.07151637137597273,-0.020622622264587775,-0.09120369003901378,-0.015486788900198611,-0.2827784153523684,-0.002512124422432427,0,0.05420023429755042,0.049649332507378796,0.05472617270537161,0.005233602209930854,0.03142626813018116,0.17955212388230946,5,-0.016071372677975426,-0.011297988228159417,-0.023554310238980507,-0.03482271613893806,-0.04871815763724437,-0.06787289849987665,2,0.020284614874888085,-0.0048839384167054245,0.055156480227001405,0.0002106953617853069,-0.006276475599111912,-0.01502192288579951,4,-0.011876113928675769,-0.000762604737372663,-0.02368858270292336,0.051597918513296426,0.04117495953307737,-0.008088135733247404,3,False
random_2026091663,random,2026091663,0.497,0.5005,0.018730321276001632,0.496,0.17059609075976187,0.1710363884125157,4,3,0.04557346310736602,-0.06012541751707623,0.06655513343407267,-0.14172648685307765,0.21826782127374877,-0.03446982486713379,4,-0.021608723197119595,-0.04221471265804522,-0.04049230171500606,-0.04029527770302854,-0.009152429437310946,0.025364359312496365,1,0.04082855207044415,0.028011269351413404,0.0378547533588347,0.029755988481594553,0.07830078848523787,0.08509562971012463,5,-0.0294430549050817,-0.03293605138412481,-0.04042572958551741,-0.01030032986727436,-0.0018436372821876528,-0.16232939267206148,3,0.0045353054206581644,-0.02358332537296115,0.026464682967725084,-0.07771190357295232,0.01151408077351516,-0.036532379595083375,4,-0.02762542338290569,-0.01946199169362839,-0.052380379962199686,-0.026324680421441204,0.058965515905704445,-0.02959859244253127,1,False
random_2026091664,random,2026091664,0.497,0.5005,0.018184608939336613,0.493,0.17012084704605512,0.17087905071274628,4,4,-0.00045728029050747426,0.036828786628839705,0.015365476886580742,-0.0075316061246222255,-0.055061069192853994,-0.054922301120480244,2,-0.06763946659499309,0.05473949148787072,-0.09168195826249799,0.09389960302542688,-0.28248131990391373,0.004911883059149913,1,0.049986947272901795,0.01654524676849012,0.031174211261142393,0.03288989160329381,0.10354602984482819,0.06950504893594167,6,-0.020284659702624053,-0.044402073967048095,-0.04710627168320972,-0.007166426745575105,0.02340160407740266,-0.17791997344624444,1,0.013352940345481382,0.03903445221861701,0.03876892202289336,0.014576063669857753,-0.012654189735783935,0.07959341218224947,4,-0.01880778845808247,0.04315578589794977,-0.04007614090703141,0.06596328682136887,0.03479724539640535,0.08652719933480157,2,True
random_2026091665,random,2026091665,0.497,0.5005,0.018587224357295783,0.493,0.16940597421789425,0.1714016178054735,4,4,0.022111398486509188,-0.008301031685192806,0.0484411781080718,-0.021786918966248958,-0.006893021164086632,0.03268899259203928,3,-0.04507078781797643,0.009609673173838207,-0.058606257041006936,0.07964429018380015,-0.23431327187514636,0.09252317677166944,1,0.03594957455005469,0.06337751638085809,0.06393654311028785,0.0815800382321874,0.04762888869205654,0.30878649829106375,4,-0.03432203242547116,0.002430195645319877,-0.01434393983406427,0.04152371988331849,-0.03251553707536899,0.06136147590887764,1,0.023668501742709253,0.018973895845050825,0.06930953637383497,-0.025019171778356553,-0.0042503203357043455,0.07735197289827633,4,-0.008492227060854599,0.023095229524383587,-0.009535526556089802,0.026368051373154566,0.04320111479648494,0.08428576005082844,2,True
random_2026091666,random,2026091666,0.497,0.5005,0.01736917174234986,0.495,0.17011770438586246,0.1714025841422311,3,4,-0.03386354419077642,0.022310657104418485,-0.12261022101506258,-0.11571231167109008,0.14774274223154268,-0.028057882438975446,3,-0.10104573049526204,0.0402213619634495,-0.22965765616414133,-0.014281102521040978,-0.07967750847951705,0.03177630174065471,3,0.039704472558205195,0.05465347275234733,0.03511011785077659,0.019343974414665066,0.06804365469581704,0.08943956882810356,4,-0.030567134417320656,-0.006293847983190881,-0.043170365093575525,-0.020712343934203847,-0.012100771071608488,-0.15798545355408256,2,0.022742609285309374,0.03638579650673546,0.04528220038497732,-0.03666233028674082,-0.06017115674869881,0.03780578967536585,4,-0.009418119518254478,0.04050713018606822,-0.03356286254494745,0.0147248928647703,-0.012719721616509527,0.04473957682791796,2,False
random_2026091667,random,2026091667,0.497,0.5005,0.01766479188762605,0.496,0.16994460690178675,0.17115863906339898,4,4,-0.059196625945351355,-0.029547095134041523,-0.08950000296158815,-0.11247302773692569,0.13241686824344198,-0.1392168247839609,2,-0.12637881224983696,-0.01163639027501051,-0.19654743811066688,-0.011041818586876584,-0.09500338246761775,-0.07938264060433076,0,0.026621627874267213,0.04323091584796934,0.03059442962308941,0.06884915457077145,0.03339705091210399,0.021664393683168415,5,-0.04364997910125864,-0.01771640488756887,-0.04768605332126271,0.02879283622190254,-0.046747374855321544,-0.2257606286990177,1,0.025915138093669337,-0.010770011319763406,0.07694175839997874,-0.01759781863089338,-0.012054899069810499,-0.059921165054699355,5,-0.006245590709894518,-0.006648677640430645,-0.001903304529946026,0.03378940452061774,0.03539653606237878,-0.05298737790214725,2,True
random_2026091668,random,2026091668,0.497,0.5005,0.018299858816200866,0.493,0.17023784127799446,0.17134425740370351,4,4,0.04403419141881156,-0.006076258414555724,0.053836334454362055,-0.11749813875705506,0.04661716875799249,0.030488909893305882,4,-0.023147994885674057,0.011834446444475288,-0.053211100694716684,-0.016066929607005953,-0.18080308195306724,0.09032309407293604,3,0.03412167123485743,0.054343536408518744,0.047470479281939516,0.04325172425402313,0.07726220522010496,0.21402301998769135,5,-0.03614993574066842,-0.0066037843270194685,-0.0308100036624126,0.003195405905154214,-0.0028822205473205686,-0.033402002394494756,1,0.00841375646467348,0.02509302287269921,0.04965393991884781,-0.02231763485884275,-0.052831288566793554,0.03183874667407327,4,-0.023746972338890376,0.029214356552031973,-0.029191123011076958,0.02906958829266837,-0.005379853434604269,0.03877253382662538,1,True
random_2026091669,random,2026091669,0.497,0.5005,0.01805832987674512,0.494,0.1701624661590904,0.17133993286753443,4,3,0.04043626753291637,-0.07691019039102742,0.043381625267358004,-0.11351668085433086,0.033027008763514276,-0.21970555113655088,5,-0.02674591877156925,-0.05899948553199641,-0.06366580988172073,-0.012085471704281758,-0.19439324194754545,-0.15987136695692072,3,0.025751964687531492,0.02923498507309552,0.012749031661291044,0.025180861848939085,0.0529775211971506,0.19948972528614495,5,-0.044519642287994356,-0.03171233566244269,-0.06553145128306108,-0.014875456499929829,-0.02716690457027493,-0.04793529709604116,1,0.010072918736630613,-0.011070989628511607,0.021146564288977248,-0.04660783422433257,-0.045672711781335106,-0.01643114359710096,4,-0.02208781006693324,-0.006949655949178846,-0.057698498640947525,0.004779388927178552,0.0017787233508541795,-0.009497356444548855,3,False
random_2026091670,random,2026091670,0.497,0.5005,0.018188434269512072,0.494,0.17025015582187916,0.17096032473770417,2,5,0.04634193957035737,-0.048773854521572124,0.049745026195398744,-0.15167932885735702,0.09101311558453636,-0.09399162590277288,3,-0.020840246734128248,-0.03086314966254111,-0.057302408953679995,-0.050248119707307914,-0.13640713512652336,-0.03415744172314272,2,0.03663335290529183,0.009088929197903495,0.05028478874024948,-0.005292031216819204,0.06874866110754459,0.1188139304926561,5,-0.03363825407023402,-0.05185839153763472,-0.02799569420410264,-0.04534834956568812,-0.011395764659880939,-0.12861109188953002,1,0.027777667771453074,-0.021267813901532095,0.037959624622772394,-0.039151589692087985,0.004300742948081897,-0.06426232163003753,5,-0.00438306103211078,-0.017146480222199334,-0.040885438307152376,0.012235633459423134,0.05175217808027118,-0.05732853447748543,3,False
random_2026091671,random,2026091671,0.497,0.5005,0.017977457686560228,0.494,0.1698878270216519,0.1711906366890859,4,4,0.02604222051229473,-0.012440881257946845,0.003559362915126855,-0.12506992156789964,0.02353435204469993,-0.04787308832433501,4,-0.04113996579219089,0.005469823601084167,-0.10348807223395189,-0.023638712417850538,-0.20388589866635978,0.011961095855295145,1,0.06429590697327274,0.02650067323204386,0.056050214556093346,0.05168915377649075,0.09898659321016338,0.18623011849440152,5,-0.005975700002253115,-0.034446647503494354,-0.022230268388258773,0.011632835427621835,0.01884216744273785,-0.06119490388778459,2,0.024852328667146945,0.024940805652692855,0.06303072708747082,-0.0011763632156769344,-0.04314982101798157,0.039572317908492805,4,-0.007308400136416908,0.029062139332025616,-0.015814335842453953,0.050210859935834184,0.004301614114207708,0.04650610506104491,2,True
random_2026091672,random,2026091672,0.497,0.5005,0.018330895215040072,0.496,0.17026817436574493,0.17101125004600423,4,5,0.02675426915958179,-0.027107603417314552,0.044200765232451276,-0.05079180216445156,0.17266639531664518,-0.04215488473096607,6,-0.040427917144903826,-0.00919689855828354,-0.06284666991662746,0.050639406985597546,-0.05475385539441454,0.017679299448664088,2,0.03776909370637923,0.06304375131779283,0.04151686742894234,0.07047022081692056,0.044555269237833706,0.11834959579839488,5,-0.032502513269146625,0.002096430582254616,-0.03676361551540978,0.030413902468051646,-0.035589156529591826,-0.12907542658379123,1,0.015071407495467296,0.015571880881617983,0.03828865092870929,0.010481997585143343,-0.0303939232789735,-0.018495104245364047,2,-0.017089321308096556,0.019693214560950745,-0.04055641200121548,0.06186922073665446,0.017057511853215784,-0.01156131709281194,1,True
random_2026091673,random,2026091673,0.497,0.5005,0.018106161539442837,0.491,0.16977690959427855,0.17119776915685603,4,2,-0.020682379964293007,-0.016512800606255373,0.03904933393089616,-0.04393647769743714,-0.03661744891572949,-0.11715859088802794,2,-0.08786456626877863,0.0013979042527756391,-0.06799810121818257,0.05749473145261197,-0.2640376996267892,-0.05732440670839778,2,0.01780474223250783,0.12244682536683427,0.03755934111646283,0.0748828938188617,-0.014575853760959157,0.1532550573215885,3,-0.05246686474301802,0.061499504631296054,-0.040721141827889294,0.03482657546999279,-0.09472027952838469,-0.0941699650605976,1,-0.0025311543726397323,0.06279129405232509,0.0073730361334484185,0.001917068366658059,-0.06068886868112142,0.004317289122329759,3,-0.034691883176203586,0.06691262773165785,-0.07147202679647635,0.05330429151816918,-0.013237433548932143,0.011251076274881866,1,False
random_2026091674,random,2026091674,0.497,0.5005,0.017859306590165942,0.494,0.1701693154288223,0.17149897800961722,4,4,-0.02784886342944992,-0.026592160000465936,-0.03218370209827811,-0.07215242170632852,-0.07059161478847516,-0.007155963803956444,4,-0.09503104973393554,-0.008681455141434924,-0.13923113724735683,0.02927878744372059,-0.2980118654995349,0.05267822037567371,2,0.03694082581436978,0.04853101301407481,0.03237559964537895,0.036879604079387285,0.08377163512657364,0.20678793946461993,5,-0.033330781161156064,-0.012416307721463404,-0.045904883298973166,-0.0031767142694816286,0.0036272093591481016,-0.04063708291756618,1,-0.0006400709678273478,0.032685971198623265,0.01161370967946255,-0.02077564227169204,-0.05716133573061832,0.04669814965900243,3,-0.0328007997713912,0.036807304877956026,-0.06723135325046221,0.030611580879819078,-0.009709900598429041,0.05363193681155454,1,False
random_2026091675,random,2026091675,0.497,0.5005,0.018567722550593316,0.495,0.1703201597968873,0.17125240760441618,4,2,0.015788302071192046,-0.004827810361723861,0.07403531864492718,-0.04849874020381728,0.009992938998830877,-0.02419296300896212,3,-0.05139388423329357,0.013082894497307151,-0.033012116504151555,0.052932468946231825,-0.21742731171222884,0.035641221170668036,0,0.03768486094238669,0.01966975659882242,0.02473955745102563,0.013616789137538277,0.032578257343994034,0.19300399562967585,5,-0.03258674603313916,-0.041277564136715794,-0.05354092549332649,-0.026439529211330637,-0.0475661684234315,-0.05442102675251026,1,-0.004458703151707932,-0.027395757010764688,0.020206997913906528,-0.031191014145387497,-0.04416550445831465,-0.0019442078329545698,3,-0.036619431955271786,-0.023274423331431926,-0.05863806501601824,0.020196209006123622,0.003285930673874634,0.004989579319597537,1,False
random_2026091676,random,2026091676,0.497,0.5005,0.018342437613522635,0.495,0.17010446515696823,0.1713452016542724,3,4,0.00254666196099392,-0.12253785885722457,0.03192628739597988,-0.06258072722569175,-0.007016201407622491,-0.05523405179768126,3,-0.0646355243434917,-0.10462715399819356,-0.07512114775309886,0.03885048192435736,-0.23443645211868222,0.004600132381948896,1,0.021527172988079307,0.05360443858844488,0.008764454854043313,0.021359669254505942,0.039126892313442095,-0.05995332525128294,5,-0.048744433987446545,-0.0073428821470933325,-0.06951602809030881,-0.01869664909436297,-0.041017533453983436,-0.30737834763346905,1,0.0086448921899962,-0.015169483885638102,0.01341089370626621,-0.06087272647525288,0.00421420998879124,0.001095862350070087,4,-0.023515836613567653,-0.01104815020630534,-0.06543416922365856,-0.009485503323741762,0.05166564512098052,0.008029649502622194,2,False
random_2026091677,random,2026091677,0.497,0.5005,0.018320533071644603,0.494,0.1702674170518294,0.17121082426285042,4,4,0.07410270706996828,-0.028078652818891436,0.06165115977334231,-0.05603035676042811,0.22378470127877859,-0.10051346091070612,5,0.006920520765482663,-0.010167947959860424,-0.04539627537573643,0.045400852389620994,-0.003635549432281134,-0.040679276731075964,3,0.03626150352689742,0.05755646319527408,0.043229486503615355,0.08462171015034547,0.06684475694587466,0.2990347902435797,5,-0.034010103448628426,-0.003390857540264136,-0.03505099644073676,0.04456539180147656,-0.01329966882155087,0.051609767861393596,1,-0.00798534316886849,-0.04275545477213927,0.021332714535778525,-0.03314248023539301,-0.04968765124416843,-0.02700083465999592,2,-0.04014607197243234,-0.038634121092806506,-0.05751234839414624,0.018244742916118106,-0.0022362161119791426,-0.020067047507443814,1,False
random_2026091678,random,2026091678,0.497,0.5005,0.01809736339119263,0.493,0.17063110603558015,0.1713810652726388,4,3,0.06439129180325169,-0.08594146007118719,0.12748851111996826,-0.06078815178545138,0.2665985259551834,-0.06825163817819058,5,-0.0027908945012339315,-0.06803075521215618,0.02044107597088951,0.04064305736459772,0.039178275244123685,-0.00841745399856042,2,0.033034123439021346,0.0010199685886558285,0.020730455420207388,0.003589635105216704,0.05250046854819723,0.013359327370804364,5,-0.0372374835365045,-0.059927352146882384,-0.05755002752414473,-0.03646668324365221,-0.0276439572192283,-0.23406569501138175,1,0.010913690679822027,-0.02690764714098348,0.022357200343361045,-0.08680722574075928,-0.00446205267297245,-0.04138989068425136,4,-0.02124703812374183,-0.02278631346165072,-0.05648786258656372,-0.035420002589248156,0.04298938245921683,-0.034456103531699256,3,False
