config,group,detector,macro_AP_delta_no_adapt,positive_conditions_no_adapt,clean_AP_delta_no_adapt,macro_AP_delta_full_hybrid,positive_conditions_full_hybrid,clean_AP_delta_full_hybrid
pseudo_loss_high_75,aggregate,target,1.8080766825456607,4,0.06797410510281376,0.0,0,0.4084158415841588
pseudo_loss_high_75,aggregate,ssd,-2.1744894563627444,2,-0.1649755546274223,0.014510071696824852,1,0.0
pseudo_loss_high_75,block_1,source,-0.49350428463899126,2,1.4552080208020817,0.0,0,0.0
pseudo_loss_high_75,block_1,target,-0.13308825254840342,4,0.1396961558504023,0.0,0,0.0
pseudo_loss_high_75,block_1,ssd,-0.18643765860007425,2,-0.329951109254846,0.0,0,0.0
pseudo_loss_high_75,block_2,source,0.8003300330033002,1,0.0,0.9777227722772271,1,1.6831683168316847
pseudo_loss_high_75,block_2,target,3.7499999999999987,1,0.0,0.0,0,0.8168316831683176
pseudo_loss_high_75,block_2,ssd,-4.162541254125411,0,0.0,0.029020143393649705,1,0.0
pseudo_loss_low_25,aggregate,source,-0.4888613861386129,0,-0.8415841584158396,-0.15346668595431118,3,-0.7276040104010367
pseudo_loss_low_25,aggregate,target,-0.0009582839817075713,0,-0.4084158415841588,-1.8090349665273682,2,-0.06797410510281376
pseudo_loss_low_25,aggregate,ssd,-0.014510071696824852,0,0.0,2.1744894563627444,3,0.1649755546274223
pseudo_loss_low_25,block_1,source,0.0,0,0.0,0.49350428463899126,3,-1.4552080208020817
pseudo_loss_low_25,block_1,target,0.0,0,0.0,0.13308825254840342,2,-0.1396961558504023
pseudo_loss_low_25,block_1,ssd,0.0,0,0.0,0.18643765860007425,3,0.329951109254846
pseudo_loss_low_25,block_2,source,-0.9777227722772271,0,-1.6831683168316847,-0.8003300330033002,1,0.0
pseudo_loss_low_25,block_2,target,0.0,0,-0.8168316831683176,-3.7499999999999987,0,0.0
pseudo_loss_low_25,block_2,ssd,-0.029020143393649705,0,0.0,4.162541254125411,1,0.0
pseudo_loss_low_50,aggregate,source,-0.5641193583644072,2,-0.8415841584158396,-0.22872465818010537,2,-0.7276040104010367
pseudo_loss_low_50,aggregate,target,-0.003630129415808462,2,-0.4084158415841588,-1.811706811961469,1,-0.06797410510281376
pseudo_loss_low_50,aggregate,ssd,-0.0757434555690865,1,0.0,2.1132560724904828,1,0.1649755546274223
pseudo_loss_low_50,block_1,source,-0.150623567995898,2,0.0,0.34288071664309333,2,-1.4552080208020817
pseudo_loss_low_50,block_1,target,-0.006809008513450575,2,0.0,0.12627924403495286,1,-0.1396961558504023
pseudo_loss_low_50,block_1,ssd,-0.1224667677445208,1,0.0,0.06397089085555345,1,0.329951109254846
pseudo_loss_low_50,block_2,source,-0.9777227722772271,0,-1.6831683168316847,-0.8003300330033002,1,0.0
pseudo_loss_low_50,block_2,target,0.0,0,-0.8168316831683176,-3.7499999999999987,0,0.0
pseudo_loss_low_50,block_2,ssd,-0.029020143393649705,0,0.0,4.162541254125411,1,0.0
pseudo_loss_low_75,aggregate,source,-0.12348600931521615,3,-0.8415841584158396,0.21190869086908556,2,-0.7276040104010367
pseudo_loss_low_75,aggregate,target,0.027431607710284855,4,-0.4084158415841588,-1.780645074835376,1,-0.06797410510281376
pseudo_loss_low_75,aggregate,ssd,-2.151565834815558,1,0.0,0.03743369324401095,1,0.1649755546274223
pseudo_loss_low_75,block_1,source,-0.2512050547159986,2,0.0,0.2422992299229927,1,-1.4552080208020817
pseudo_loss_low_75,block_1,target,0.05531446573873699,4,0.0,0.18840271828714042,1,-0.1396961558504023
pseudo_loss_low_75,block_1,ssd,-0.11157027211205177,2,0.0,0.07486738648802248,1,0.329951109254846
pseudo_loss_low_75,block_2,source,0.004125412541254647,1,-1.6831683168316847,0.1815181518151817,1,0.0
pseudo_loss_low_75,block_2,target,0.0,0,-0.8168316831683176,-3.7499999999999987,0,0.0
pseudo_loss_low_75,block_2,ssd,-4.191561397519061,0,0.0,0.0,0,0.0
support_count_high_25,aggregate,source,-0.25152336662237623,0,0.0,0.08387133356192551,2,0.11398014801480283
support_count_high_25,aggregate,target,0.03687614722030034,3,0.0,-1.7712005353253604,2,0.340441736481345
support_count_high_25,aggregate,ssd,-0.05024613114547142,1,0.0,2.138753396914098,3,0.1649755546274223
support_count_high_25,block_1,source,-0.5063421755709409,0,0.0,-0.012837890931949517,1,-1.4552080208020817
support_count_high_25,block_1,target,0.07351227633818878,3,0.0,0.20660052888659222,2,-0.1396961558504023
support_count_high_25,block_1,ssd,-0.10049226229094238,1,0.0,0.08594539630913185,2,0.329951109254846
support_count_high_25,block_2,source,0.0,0,0.0,0.17739273927392704,2,1.6831683168316847
support_count_high_25,block_2,target,0.0,0,0.0,-3.7499999999999987,0,0.8168316831683176
support_count_high_25,block_2,ssd,0.0,0,0.0,4.191561397519061,2,0.0
support_count_high_50,aggregate,source,-0.2749132056062739,1,-0.11398014801480283,0.060481494578027796,2,0.0
support_count_high_50,aggregate,target,-0.08060325949009924,3,-0.340441736481345,-1.88867994203576,0,0.0
support_count_high_50,aggregate,ssd,-0.08699225563260683,2,-0.1649755546274223,2.1020072724269623,3,0.0
support_count_high_50,block_1,source,-0.54993403475686,1,1.4552080208020817,-0.056429750117868716,0,0.0
support_count_high_50,block_1,target,-0.16175942323690107,3,0.1396961558504023,-0.028671170688497616,0,0.0
support_count_high_50,block_1,ssd,-0.17398451126521328,2,-0.329951109254846,0.012453147334860979,1,0.0
support_count_high_50,block_2,source,0.0,0,-1.6831683168316847,0.17739273927392704,2,0.0
support_count_high_50,block_2,target,0.0,0,-0.8168316831683176,-3.7499999999999987,0,0.0
support_count_high_50,block_2,ssd,0.0,0,0.0,4.191561397519061,2,0.0
support_count_high_75,aggregate,source,-0.7355597166859527,2,-0.11398014801480283,-0.40016501650165104,1,0.0
support_count_high_75,aggregate,target,-0.06692331745433895,4,-0.340441736481345,-1.8749999999999998,0,0.0
support_count_high_75,aggregate,ssd,-0.10772890099686276,1,-0.1649755546274223,2.081270627062706,1,0.0
support_count_high_75,block_1,source,-0.49350428463899126,2,1.4552080208020817,0.0,0,0.0
support_count_high_75,block_1,target,-0.13308825254840342,4,0.1396961558504023,0.0,0,0.0
support_count_high_75,block_1,ssd,-0.18643765860007425,2,-0.329951109254846,0.0,0,0.0
support_count_high_75,block_2,source,-0.9777227722772271,0,-1.6831683168316847,-0.8003300330033002,1,0.0
support_count_high_75,block_2,target,0.0,0,-0.8168316831683176,-3.7499999999999987,0,0.0
support_count_high_75,block_2,ssd,-0.029020143393649705,0,0.0,4.162541254125411,1,0.0
support_count_low_25,aggregate,source,-0.09075907590758991,0,0.0,0.24463562427671182,3,0.11398014801480283
support_count_low_25,aggregate,target,1.874041716018292,1,0.0,0.06596503347263138,2,0.340441736481345
support_count_low_25,aggregate,ssd,0.0,0,0.0,2.188999528059569,4,0.1649755546274223
support_count_low_25,block_1,source,0.0,0,0.0,0.49350428463899126,3,-1.4552080208020817
support_count_low_25,block_1,target,0.0,0,0.0,0.13308825254840342,2,-0.1396961558504023
support_count_low_25,block_1,ssd,0.0,0,0.0,0.18643765860007425,3,0.329951109254846
support_count_low_25,block_2,source,-0.1815181518151817,0,0.0,-0.004125412541254647,1,1.6831683168316847
support_count_low_25,block_2,target,3.7499999999999987,1,0.0,0.0,0,0.8168316831683176
support_count_low_25,block_2,ssd,0.0,0,0.0,4.191561397519061,2,0.0
support_count_low_50,aggregate,source,-0.08869636963696192,1,-0.8415841584158396,0.2466983305473398,3,-0.7276040104010367
support_count_low_50,aggregate,target,1.874041716018292,1,-0.4084158415841588,0.06596503347263138,2,-0.06797410510281376
support_count_low_50,aggregate,ssd,-2.095780698759531,0,0.0,0.0932188293000379,3,0.1649755546274223
support_count_low_50,block_1,source,0.0,0,0.0,0.49350428463899126,3,-1.4552080208020817
support_count_low_50,block_1,target,0.0,0,0.0,0.13308825254840342,2,-0.1396961558504023
support_count_low_50,block_1,ssd,0.0,0,0.0,0.18643765860007425,3,0.329951109254846
support_count_low_50,block_2,source,-0.17739273927392704,1,-1.6831683168316847,0.0,0,0.0
support_count_low_50,block_2,target,3.7499999999999987,1,-0.8168316831683176,0.0,0,0.0
support_count_low_50,block_2,ssd,-4.191561397519061,0,0.0,0.0,0,0.0
support_count_low_75,aggregate,source,-0.16395434186275612,2,-0.8415841584158396,0.17144035832154558,2,-0.7276040104010367
support_count_low_75,aggregate,target,1.8713698705841912,2,-0.4084158415841588,0.0632931880385305,1,-0.06797410510281376
support_count_low_75,aggregate,ssd,-2.1570140826317927,1,0.0,0.03198544542777626,1,0.1649755546274223
support_count_low_75,block_1,source,-0.150623567995898,2,0.0,0.34288071664309333,2,-1.4552080208020817
support_count_low_75,block_1,target,-0.006809008513450575,2,0.0,0.12627924403495286,1,-0.1396961558504023
support_count_low_75,block_1,ssd,-0.1224667677445208,1,0.0,0.06397089085555345,1,0.329951109254846
support_count_low_75,block_2,source,-0.17739273927392704,1,-1.6831683168316847,0.0,0,0.0
support_count_low_75,block_2,target,3.7499999999999987,1,-0.8168316831683176,0.0,0,0.0
support_count_low_75,block_2,ssd,-4.191561397519061,0,0.0,0.0,0,0.0
support_confidence_high_25,aggregate,source,-0.4888613861386129,0,0.0,-0.15346668595431118,3,0.11398014801480283
support_confidence_high_25,aggregate,target,-0.0009582839817075713,0,0.0,-1.8090349665273682,2,0.340441736481345
support_confidence_high_25,aggregate,ssd,-0.014510071696824852,0,0.0,2.1744894563627444,3,0.1649755546274223
support_confidence_high_25,block_1,source,0.0,0,0.0,0.49350428463899126,3,-1.4552080208020817
support_confidence_high_25,block_1,target,0.0,0,0.0,0.13308825254840342,2,-0.1396961558504023
support_confidence_high_25,block_1,ssd,0.0,0,0.0,0.18643765860007425,3,0.329951109254846
support_confidence_high_25,block_2,source,-0.9777227722772271,0,0.0,-0.8003300330033002,1,1.6831683168316847
support_confidence_high_25,block_2,target,0.0,0,0.0,-3.7499999999999987,0,0.8168316831683176
support_confidence_high_25,block_2,ssd,-0.029020143393649705,0,0.0,4.162541254125411,1,0.0
support_confidence_high_50,aggregate,source,0.12803735730716007,3,0.0,0.4634320574914618,4,0.11398014801480283
support_confidence_high_50,aggregate,target,-0.009444539510015485,1,0.0,-1.8175212220556762,1,0.340441736481345
support_confidence_high_50,aggregate,ssd,-2.101319703670087,1,0.0,0.08767982438948237,2,0.1649755546274223
support_confidence_high_50,block_1,source,0.2551371208549422,2,0.0,0.7486414054939335,3,-1.4552080208020817
support_confidence_high_50,block_1,target,-0.018197810599451802,1,0.0,0.11489044194895164,1,-0.1396961558504023
support_confidence_high_50,block_1,ssd,-0.01107800982110939,1,0.0,0.17535964877896484,2,0.329951109254846
support_confidence_high_50,block_2,source,0.004125412541254647,1,0.0,0.1815181518151817,1,1.6831683168316847
support_confidence_high_50,block_2,target,0.0,0,0.0,-3.7499999999999987,0,0.8168316831683176
support_confidence_high_50,block_2,ssd,-4.191561397519061,0,0.0,0.0,0,0.0
support_confidence_high_75,aggregate,source,-0.07319526595516619,3,-0.8415841584158396,0.26219943422913555,3,-0.7276040104010367
support_confidence_high_75,aggregate,target,0.026370787342534324,3,-0.4084158415841588,-1.7817058952031264,1,-0.06797410510281376
support_confidence_high_75,aggregate,ssd,-2.151565834815558,1,0.0,0.03743369324401095,1,0.1649755546274223
support_confidence_high_75,block_1,source,-0.150623567995898,2,0.0,0.34288071664309333,2,-1.4552080208020817
support_confidence_high_75,block_1,target,0.05319282500323453,3,0.0,0.186281077551638,1,-0.1396961558504023
support_confidence_high_75,block_1,ssd,-0.11157027211205177,2,0.0,0.07486738648802248,1,0.329951109254846
support_confidence_high_75,block_2,source,0.004125412541254647,1,-1.6831683168316847,0.1815181518151817,1,0.0
support_confidence_high_75,block_2,target,0.0,0,-0.8168316831683176,-3.7499999999999987,0,0.0
support_confidence_high_75,block_2,ssd,-4.191561397519061,0,0.0,0.0,0,0.0
support_confidence_low_25,aggregate,source,-0.26219943422913555,0,0.0,0.07319526595516619,2,0.11398014801480283
support_confidence_low_25,aggregate,target,1.7817058952031264,2,0.0,-0.026370787342534324,1,0.340441736481345
support_confidence_low_25,aggregate,ssd,-0.03743369324401095,0,0.0,2.151565834815558,4,0.1649755546274223
support_confidence_low_25,block_1,source,-0.34288071664309333,0,0.0,0.150623567995898,1,-1.4552080208020817
support_confidence_low_25,block_1,target,-0.186281077551638,1,0.0,-0.05319282500323453,1,-0.1396961558504023
support_confidence_low_25,block_1,ssd,-0.07486738648802248,0,0.0,0.11157027211205177,2,0.329951109254846
support_confidence_low_25,block_2,source,-0.1815181518151817,0,0.0,-0.004125412541254647,1,1.6831683168316847
support_confidence_low_25,block_2,target,3.7499999999999987,1,0.0,0.0,0,0.8168316831683176
support_confidence_low_25,block_2,ssd,0.0,0,0.0,4.191561397519061,2,0.0
support_confidence_low_50,aggregate,source,-0.4634320574914618,0,-0.11398014801480283,-0.12803735730716007,1,0.0
support_confidence_low_50,aggregate,target,1.8175212220556762,4,-0.340441736481345,0.009444539510015485,1,0.0
support_confidence_low_50,aggregate,ssd,-0.08767982438948237,1,-0.1649755546274223,2.101319703670087,3,0.0
support_confidence_low_50,block_1,source,-0.7486414054939335,0,1.4552080208020817,-0.2551371208549422,0,0.0
support_confidence_low_50,block_1,target,-0.11489044194895164,3,0.1396961558504023,0.018197810599451802,1,0.0
support_confidence_low_50,block_1,ssd,-0.17535964877896484,1,-0.329951109254846,0.01107800982110939,1,0.0
support_confidence_low_50,block_2,source,-0.1815181518151817,0,-1.6831683168316847,-0.004125412541254647,1,0.0
support_confidence_low_50,block_2,target,3.7499999999999987,1,-0.8168316831683176,0.0,0,0.0
support_confidence_low_50,block_2,ssd,0.0,0,0.0,4.191561397519061,2,0.0
support_confidence_low_75,aggregate,source,0.12525181089537704,2,-0.11398014801480283,0.46064651107967886,1,0.0
support_confidence_low_75,aggregate,target,1.7943967405099004,4,-0.340441736481345,-0.013679942035760284,0,0.0
support_confidence_low_75,aggregate,ssd,-2.168262882695313,2,-0.1649755546274223,0.02073664536425592,2,0.0
support_confidence_low_75,block_1,source,-0.54993403475686,1,1.4552080208020817,-0.056429750117868716,0,0.0
support_confidence_low_75,block_1,target,-0.16175942323690107,3,0.1396961558504023,-0.028671170688497616,0,0.0
support_confidence_low_75,block_1,ssd,-0.17398451126521328,2,-0.329951109254846,0.012453147334860979,1,0.0
support_confidence_low_75,block_2,source,0.8003300330033002,1,-1.6831683168316847,0.9777227722772271,1,0.0
support_confidence_low_75,block_2,target,3.7499999999999987,1,-0.8168316831683176,0.0,0,0.0
support_confidence_low_75,block_2,ssd,-4.162541254125411,0,0.0,0.029020143393649705,1,0.0
