image_id,case,half_phi3,full_phi3,phi3_ratio,same_original_support,half_update_norm_0,full_update_norm_0,half_update_norm_1,full_update_norm_1,half_update_norm_2,full_update_norm_2
2261,gamma_s2,0.019125502556562424,0.03580521419644356,0.5341541165382028,True,0.10693015903234482,0.21386031806468964,0.05210680887103081,0.058172114193439484,0.03247358649969101,0.09266377985477448
2261,contrast_s1,0.026459142565727234,0.04032521694898605,0.6561438367262777,True,0.050957873463630676,0.10191570967435837,0.11151088029146194,0.13497836887836456,0.10403916239738464,0.17174501717090607
2261,contrast_s2,0.023697316646575928,0.036077652126550674,0.656841985267005,True,0.047653909772634506,0.09530781209468842,0.07960601150989532,0.22254759073257446,0.12434740364551544,0.09640658646821976
2261,color_cast_s1,0.006773090455681086,0.0114345857873559,0.5923336954776807,True,0.027302289381623268,0.05460461974143982,0.0224933959543705,0.03466985747218132,0.018147669732570648,0.025560637935996056
2261,color_cast_s2,0.007349035702645779,0.014838708564639091,0.495261138840523,True,0.030037207528948784,0.06007440388202667,0.025867417454719543,0.051916513592004776,0.026066232472658157,0.05255682021379471
2261,clean_s0,0.02953323721885681,0.0441470593214035,0.6689740533757007,True,0.12614721059799194,0.2522943615913391,0.09075290709733963,0.0901050716638565,0.08117704093456268,0.1028863936662674
2473,gamma_s1,0.04019235074520111,0.04550538957118988,0.8832437459374586,True,0.39694520831108093,0.7938904166221619,0.0402199923992157,0.22104570269584656,0.034387800842523575,0.24241618812084198
2473,gamma_s2,0.03626801073551178,0.06723225116729736,0.5394436465508834,True,0.34184300899505615,0.6836860179901123,0.07005348801612854,0.0915796235203743,0.08607897162437439,0.12908287346363068
2473,contrast_s1,0.039235711097717285,0.06672875583171844,0.5879880511584066,True,0.09655030816793442,0.19310066103935242,0.13374973833560944,0.3241901695728302,0.2116047888994217,0.3142758011817932
2473,contrast_s2,0.018752017989754677,0.03997877240180969,0.46904936953256327,True,0.06640695035457611,0.1328139454126358,0.08331257104873657,0.05642315745353699,0.038051869720220566,0.21166718006134033
2473,color_cast_s1,0.01346268504858017,0.029592636972665787,0.45493360598500976,True,0.04584897309541702,0.09169795364141464,0.04349811375141144,0.09097021073102951,0.04922441765666008,0.1228955090045929
2473,color_cast_s2,0.015865257009863853,0.029246537014842033,0.5424661730656368,True,0.057763032615184784,0.11552605032920837,0.05515700951218605,0.10881885141134262,0.054067593067884445,0.10596147179603577
2473,clean_s0,0.04207896068692207,0.07316755503416061,0.5751040972638236,True,0.39858466386795044,0.7971693277359009,0.1529964804649353,0.15542632341384888,0.3185843527317047,0.11900997161865234
2592,gamma_s1,0.011043195612728596,0.022434765473008156,0.49223583932780346,True,0.04145435616374016,0.08290870487689972,0.03972822427749634,0.07728828489780426,0.038774289190769196,0.07316939532756805
2592,gamma_s2,0.014536320231854916,0.02926751784980297,0.49667075651763115,True,0.04745778813958168,0.09491557627916336,0.05079357698559761,0.10840039700269699,0.05343172699213028,0.1132507175207138
2592,contrast_s1,0.010113077238202095,0.030401553958654404,0.3326500103236732,True,0.05216056481003761,0.10432113707065582,0.02463698573410511,0.07373765856027603,0.024419400840997696,0.12666870653629303
2592,contrast_s2,0.01643778197467327,0.02634422481060028,0.6239614979317631,True,0.06608004122972488,0.13216009736061096,0.06246466189622879,0.0692310780286789,0.03610951080918312,0.06350300461053848
2592,color_cast_s1,0.015236364677548409,0.031291212886571884,0.48692151156872693,True,0.050027403980493546,0.10005481541156769,0.05008519068360329,0.10676371306180954,0.05257822573184967,0.10847547650337219
2592,color_cast_s2,0.008411675691604614,0.017466235905885696,0.4815963632307339,True,0.03735985979437828,0.07471975684165955,0.023843714967370033,0.04983919858932495,0.024146441370248795,0.05389765277504921
2592,clean_s0,0.006221657618880272,0.012606510892510414,0.4935273266274324,True,0.028432689607143402,0.0568653829395771,0.01693224161863327,0.03538539260625839,0.016906749457120895,0.03397359699010849
3255,gamma_s1,0.033252958208322525,0.051365744322538376,0.6473761579218802,True,0.07861150056123734,0.15722303092479706,0.16607031226158142,0.14731162786483765,0.10988900810480118,0.22390088438987732
3255,gamma_s2,0.04107383266091347,0.06537210196256638,0.6283082756683168,True,0.23756928741931915,0.4751386046409607,0.08920930325984955,0.11841505020856857,0.1371467113494873,0.14475983381271362
3255,contrast_s1,0.04002654552459717,0.06131194531917572,0.6528343753607603,True,0.17615990340709686,0.35231977701187134,0.07411445677280426,0.1182631179690361,0.15174345672130585,0.15082162618637085
3255,contrast_s2,0.025012601166963577,0.04599380120635033,0.5438254832372956,True,0.05638967081904411,0.11277931928634644,0.08554651588201523,0.2165616899728775,0.10829538851976395,0.15814711153507233
3255,color_cast_s1,0.017985191196203232,0.037002358585596085,0.486055264682623,True,0.0557810440659523,0.1115620955824852,0.06067189201712608,0.12951740622520447,0.06474626064300537,0.1478448510169983
3255,color_cast_s2,0.01607372984290123,0.03326836973428726,0.48315351702777365,True,0.09190072864294052,0.18380144238471985,0.04337815195322037,0.08835142850875854,0.04384376481175423,0.08899134397506714
3255,clean_s0,0.018298327922821045,0.041778359562158585,0.4379857925152965,True,0.10136497020721436,0.2027299404144287,0.04333103448152542,0.0907042995095253,0.040018707513809204,0.1331014186143875
3934,gamma_s1,0.007687467150390148,0.015313583426177502,0.5020031521328286,True,0.025485150516033173,0.05097031593322754,0.025882994756102562,0.051747798919677734,0.025937916710972786,0.05145533010363579
3934,gamma_s2,0.014775172807276249,0.028430087491869926,0.5197019816242727,True,0.0502484068274498,0.100496806204319,0.05024015158414841,0.09726692736148834,0.04876820743083954,0.09077920019626617
3934,contrast_s1,0.005465755704790354,0.01081602182239294,0.5053388199970466,True,0.018430093303322792,0.03686017915606499,0.01820863038301468,0.035967130213975906,0.018034985288977623,0.03548870235681534
3934,contrast_s2,0.021098116412758827,0.03933846950531006,0.5363227567841937,True,0.07401041686534882,0.14802083373069763,0.07077732682228088,0.1258108764886856,0.07059746980667114,0.15495716035366058
3934,color_cast_s1,0.008613761514425278,0.0175009798258543,0.4921873860856703,True,0.029545238241553307,0.059090495109558105,0.0293575506657362,0.05945845693349838,0.02965652011334896,0.062460947781801224
3934,color_cast_s2,0.003451358526945114,0.00684631010517478,0.5041195145888011,True,0.01903553493320942,0.038071032613515854,0.009514125064015388,0.018832024186849594,0.009475010447204113,0.018181832507252693
3934,clean_s0,0.011520029045641422,0.023040341213345528,0.4999938559490057,True,0.03832664713263512,0.07665330171585083,0.0381527878344059,0.07787604629993439,0.039130281656980515,0.07809460163116455
4765,gamma_s1,0.01170198991894722,0.02421959489583969,0.48316208298584395,True,0.03877078741788864,0.07754157483577728,0.0431622676551342,0.07331611216068268,0.03600635752081871,0.09441389888525009
4765,gamma_s2,0.015056850388646126,0.028614073991775513,0.5262043563937763,True,0.053009625524282455,0.10601923614740372,0.05254395306110382,0.09029646217823029,0.04523929953575134,0.09183309972286224
4765,contrast_s1,0.009005727246403694,0.017886653542518616,0.5034886612521483,True,0.05922591686248779,0.11845184862613678,0.01805427297949791,0.033903516829013824,0.012800849974155426,0.026696940883994102
4765,contrast_s2,0.024921216070652008,0.03590669110417366,0.6940549325012925,True,0.03498311713337898,0.06996624171733856,0.08687999844551086,0.25606900453567505,0.128024622797966,0.034447766840457916
4765,color_cast_s1,0.0030236258171498775,0.005993514787405729,0.5044829160184058,True,0.010283337906002998,0.020566686987876892,0.01015594694763422,0.019728539511561394,0.009800411760807037,0.019650159403681755
4765,color_cast_s2,0.008242595009505749,0.015523921698331833,0.5309608724959931,True,0.029240967705845833,0.058481939136981964,0.027496496215462685,0.0514407716691494,0.02576007880270481,0.045819371938705444
4765,clean_s0,0.02518267184495926,0.048130929470062256,0.5232118332687309,True,0.07341364771127701,0.14682729542255402,0.0968250036239624,0.22179049253463745,0.08454562723636627,0.11821191757917404
6771,gamma_s1,0.017270764335989952,0.028085095807909966,0.6149441132091764,True,0.06680675595998764,0.1336134970188141,0.05817757174372673,0.09056570380926132,0.050307657569646835,0.061849892139434814
6771,gamma_s2,0.014251592569053173,0.028774503618478775,0.49528543595452,True,0.07278164476156235,0.14556331932544708,0.08469172567129135,0.1873563975095749,0.0759863555431366,0.1293160319328308
6771,contrast_s1,0.01132951769977808,0.020649481564760208,0.5486586994567795,True,0.040200356394052505,0.08040071278810501,0.03892979770898819,0.06822812557220459,0.03446042537689209,0.058751873672008514
6771,contrast_s2,0.012348701246082783,0.02677285484969616,0.4612396143559911,True,0.03480605036020279,0.06961213797330856,0.04233306646347046,0.08915787935256958,0.04654388874769211,0.11112146824598312
6771,color_cast_s1,0.01114480197429657,0.021819692105054855,0.5107680676994847,True,0.05286019295454025,0.1057204008102417,0.03163820505142212,0.06255496293306351,0.0519731305539608,0.10167282074689865
6771,color_cast_s2,0.027156474068760872,0.05101435258984566,0.5323300735990587,True,0.09471466392278671,0.18942931294441223,0.09028804302215576,0.17151732742786407,0.08706112205982208,0.15462203323841095
6771,clean_s0,0.013996593654155731,0.025255169719457626,0.5542070716464905,True,0.06531742960214615,0.1306348592042923,0.045737773180007935,0.06883548200130463,0.034884262830019,0.058168333023786545
7088,gamma_s1,0.009492339566349983,0.020087705925107002,0.4725447296839308,True,0.030125506222248077,0.060251008719205856,0.03151210770010948,0.06683909893035889,0.033535655587911606,0.07570643723011017
7088,gamma_s2,0.032741837203502655,0.06329748034477234,0.5172692028997449,True,0.09836329519748688,0.19672659039497375,0.10798081755638123,0.25022080540657043,0.13228289783000946,0.23085175454616547
7088,contrast_s1,0.023843279108405113,0.037609316408634186,0.63397267978344,True,0.07848015427589417,0.15696029365062714,0.08542513847351074,0.17006240785121918,0.07604200392961502,0.05011435225605965
7088,contrast_s2,0.011752032674849033,0.02682403475046158,0.43811577132880086,True,0.06990738213062286,0.13981477916240692,0.024020656943321228,0.05715757608413696,0.02387896366417408,0.07145695388317108
7088,color_cast_s1,0.007698147092014551,0.01586240902543068,0.48530756454917096,True,0.026101522147655487,0.052203044295310974,0.025049051269888878,0.052011627703905106,0.025927148759365082,0.05558919161558151
7088,color_cast_s2,0.011433404870331287,0.02165484055876732,0.5279837937066817,True,0.04083554819226265,0.08167111873626709,0.03817162662744522,0.07128927856683731,0.03589797765016556,0.0651090070605278
7088,clean_s0,0.02844032272696495,0.06357251852750778,0.4473681928246848,True,0.054884932935237885,0.10976985096931458,0.10385702550411224,0.3226034641265869,0.13032166659832,0.2341424971818924
7795,gamma_s1,0.011661180295050144,0.02427934855222702,0.48029214086885064,True,0.04094655439257622,0.08189309388399124,0.038413070142269135,0.07393336296081543,0.03729240968823433,0.08714166283607483
7795,gamma_s2,0.0118474792689085,0.021379655227065086,0.55414734910741,True,0.045151498168706894,0.09030300378799438,0.03905627503991127,0.06718944013118744,0.03432115912437439,0.05642388388514519
7795,contrast_s1,0.009798908606171608,0.02581063285470009,0.37964619702795227,True,0.02571779675781727,0.05143558979034424,0.02872886322438717,0.08553899079561234,0.04358261823654175,0.12121538817882538
7795,contrast_s2,0.010838858783245087,0.02255689911544323,0.4805119146817672,True,0.03425709158182144,0.06851419061422348,0.03619832918047905,0.07482261210680008,0.03822595626115799,0.08299541473388672
7795,color_cast_s1,0.009336976334452629,0.018942974507808685,0.4928991658941279,True,0.056979693472385406,0.1139594092965126,0.018924985080957413,0.039292335510253906,0.018902286887168884,0.03941306471824646
7795,color_cast_s2,0.014786912128329277,0.029612818732857704,0.49934159465617023,True,0.09513692557811737,0.19027382135391235,0.026916751638054848,0.05297831445932388,0.02693072333931923,0.05446300655603409
7795,clean_s0,0.01711673103272915,0.03656606003642082,0.4681043299628236,True,0.050477880984544754,0.10095575451850891,0.05292416736483574,0.13410845398902893,0.06835060566663742,0.13250762224197388
7888,gamma_s1,0.041165541857481,0.15734755992889404,0.261621736467244,True,0.10989242792129517,0.21978482604026794,0.09646789729595184,1.21769380569458,0.20663386583328247,0.16789297759532928
7888,gamma_s2,0.030844857916235924,0.05893467739224434,0.5233736618416619,True,0.05561712384223938,0.11123425513505936,0.12137454003095627,0.2916377782821655,0.15914785861968994,0.22264771163463593
7888,contrast_s1,0.04089285805821419,0.10053817927837372,0.4067395923790163,True,0.09595898538827896,0.19191798567771912,0.2563786506652832,0.47499167919158936,0.10414107143878937,0.4978019893169403
7888,contrast_s2,0.04327058419585228,0.054554108530282974,0.7931682023881443,True,0.03691701591014862,0.07383401691913605,0.12307711690664291,0.42190298438072205,0.27307695150375366,0.07117676734924316
7888,color_cast_s1,0.016365567222237587,0.030924195423722267,0.5292156189675155,True,0.06731226295232773,0.13462454080581665,0.04877932369709015,0.09728414565324783,0.048158057034015656,0.09461412578821182
7888,color_cast_s2,0.025745881721377373,0.05309707671403885,0.4848832236101271,True,0.08423224836587906,0.16846446692943573,0.08664511889219284,0.17858554422855377,0.08877170830965042,0.1879507601261139
7888,clean_s0,0.04557324945926666,0.08854953199625015,0.5146639223479642,True,0.18925876915454865,0.3785175681114197,0.07215091586112976,0.12176062166690826,0.19937121868133545,0.4243454933166504
8211,gamma_s1,0.02402522601187229,0.05047634616494179,0.47596999064403256,True,0.07674854248762131,0.153497114777565,0.07814332097768784,0.1704540103673935,0.08546120673418045,0.18160350620746613
8211,gamma_s2,0.02639947086572647,0.05282232165336609,0.4997786927838332,True,0.07092450559139252,0.14184901118278503,0.08952297270298004,0.20395544171333313,0.10369758307933807,0.18426144123077393
8211,contrast_s1,0.030229786410927773,0.05973738059401512,0.5060447262723868,True,0.06994378566741943,0.13988755643367767,0.14490742981433868,0.19514630734920502,0.08785180747509003,0.2687021791934967
8211,contrast_s2,0.0305464044213295,0.048020780086517334,0.6361080425244056,True,0.13904286921024323,0.27808570861816406,0.12973928451538086,0.09032399952411652,0.04261965677142143,0.17065346240997314
