group,detector,variant,case,AP,AP50,AP75,AP_delta_no_adapt,AP50_delta_no_adapt,AP75_delta_no_adapt,AP_delta_det_pseudo_clip_radius,AP50_delta_det_pseudo_clip_radius,AP75_delta_det_pseudo_clip_radius
block_1,target,det_pseudo_half_dose,gamma_s2,40.71133278579115,57.8706627975012,43.6258345172222,-0.1723645831215148,-0.09892786526620734,-0.37118609205435416,-0.05531530606585067,-0.10051697125730286,0.015494625867873424
block_1,target,det_pseudo_half_dose,contrast_s1,41.614679974559245,58.265598923441665,44.233272772651844,0.18790862268897035,0.26513141770858617,0.4525637539237848,-0.28500529381857986,-0.16978224892962857,-0.10486350762939356
block_1,target,det_pseudo_half_dose,contrast_s2,37.264327980309055,52.329437611527396,39.45559512752192,0.26498648080117704,0.33929944411653645,0.3072754110837017,-0.21572467345619128,-0.24522657765034817,0.07287857772175776
block_1,target,det_pseudo_half_dose,color_cast_s1,42.557027098685026,59.37125711971242,44.52775755848146,0.0461829127341995,0.06747403702049848,-0.20089687199867923,-0.039275895637047586,-0.036049239672208966,-0.0016537538457428447
block_1,target,det_pseudo_half_dose,color_cast_s2,40.52272786271833,57.26072492299659,42.0695026324278,-0.09625535751839331,-0.054794882143571755,-0.17218940272575312,-0.08963844381915664,-0.16845055588153857,-0.036649561676699305
block_1,target,det_pseudo_half_dose,clean_s0,43.25913945077765,60.564169161877565,46.527309332308825,-0.07044757057982909,-0.14988223296326098,0.2920491609394671,-0.1380841793049925,-0.10759571926861611,-0.18481121104694243
block_1,ssd,no_adapt,gamma_s1,29.04826955208401,45.74015034574336,30.836771814526465,0.0,0.0,0.0,-0.024273068110214346,0.02017134525577613,-0.22325538948299029
block_1,ssd,no_adapt,gamma_s2,28.294966309444092,44.39428871762954,29.04647872027246,0.0,0.0,0.0,0.0562777462669084,-0.11261895979518544,-0.24371814086474042
block_1,ssd,no_adapt,contrast_s1,29.22917682530705,46.15621415693643,30.29332042866156,0.0,0.0,0.0,0.03584772162902872,-0.33580026349701586,0.01809445860180836
block_1,ssd,no_adapt,contrast_s2,27.59435531592188,43.50901367793845,27.644122463865678,0.0,0.0,0.0,-0.12188478107380551,-0.3794372271971991,-0.029281264669983598
block_1,ssd,no_adapt,color_cast_s1,28.67375138267746,45.84971449795165,29.905844635811096,0.0,0.0,0.0,0.013460935631653959,0.1572724644717527,-0.12256328615498635
block_1,ssd,no_adapt,color_cast_s2,27.744439202050774,43.74296451930726,28.82367383892405,0.0,0.0,0.0,0.06803166770539826,0.0090180495658565,0.1170312785395089
